Id,SalePrice
1998,296839.22
1999,254863.25
2000,327159.44
2001,258736.34
2002,246469.84
2003,270335.16
2004,250390.6
2005,218252.84
2006,214782.69
2007,246336.61
2008,207834.47
2009,190337.98
2010,196697.88
2011,131266.47
2012,178305.8
2013,181392.02
2014,191318.89
2015,211677.73
2016,191092.78
2017,201897.22
2018,128453.19
2019,135103.73
2020,114353.6
2021,111998.03
2022,172154.81
2023,141882.48
2024,244081.14
2025,328239.5
2026,176820.03
2027,151398.62
2028,149071.58
2029,162120.36
2030,258432.77
2031,223928.39
2032,232428.73
2033,248642.1
2034,169077.81
2035,202118.19
2036,204372.61
2037,210171.5
2038,288708.53
2039,216621.11
2040,303053.2
2041,301018.44
2042,195559.53
2043,170863.8
2044,162255.84
2045,216740.34
2046,144611.92
2047,142060.94
2048,139359.72
2049,140204.22
2050,187604.12
2051,107535.805
2052,124777.79
2053,144119.72
2054,70774.0
2055,158180.67
2056,140569.86
2057,120756.42
2058,222334.14
2059,135870.22
2060,176363.97
2061,181607.52
2062,131718.28
2063,118497.92
2064,142030.45
2065,122916.28
2066,159511.78
2067,119273.09
2068,151429.95
2069,89391.25
2070,113586.79
2071,97321.125
2072,136444.42
2073,136773.77
2074,186332.61
2075,150324.31
2076,120903.46
2077,157678.52
2078,130367.086
2079,130105.14
2080,114330.92
2081,124224.37
2082,118598.55
2083,147153.95
2084,113671.64
2085,120162.15
2086,108079.484
2087,121160.516
2088,101854.76
2089,81879.25
2090,127389.14
2091,122098.22
2092,125344.79
2093,124327.95
2094,118336.43
2095,145110.78
2096,84575.46
2097,100478.86
2098,136808.73
2099,61332.777
2100,90009.57
2101,124462.01
2102,123382.19
2103,109246.766
2104,137970.8
2105,121274.73
2106,80391.93
2107,219967.36
2108,115900.695
2109,112744.016
2110,129652.67
2111,143553.19
2112,136189.34
2113,123038.484
2114,111795.914
2115,154261.38
2116,117843.266
2117,145694.02
2118,116972.03
2119,106342.88
2120,119179.625
2121,81360.445
2122,107456.766
2123,88575.65
2124,162655.72
2125,131298.77
2126,149338.52
2127,149648.61
2128,124622.35
2129,100544.81
2130,138058.45
2131,153211.61
2132,121963.336
2133,123417.96
2134,121495.95
2135,98255.67
2136,82168.6
2137,116641.85
2138,136253.14
2139,146404.78
2140,142474.34
2141,141176.7
2142,127605.82
2143,139728.48
2144,130346.58
2145,138446.75
2146,154858.2
2147,144873.36
2148,135931.9
2149,138285.77
2150,233463.77
2151,113857.81
2152,162262.34
2153,163667.14
2154,110383.586
2155,132614.84
2156,260771.36
2157,230843.97
2158,241930.06
2159,204084.73
2160,176440.69
2161,246427.31
2162,375798.5
2163,336354.38
2164,237649.23
2165,183791.03
2166,145847.9
2167,216245.03
2168,196936.44
2169,200027.83
2170,217796.25
2171,145894.1
2172,134058.48
2173,172052.88
2174,230957.81
2175,286766.28
2176,310524.06
2177,240868.77
2178,213639.89
2179,141828.23
2180,207748.88
2181,187970.0
2182,225819.69
2183,193900.4
2184,123459.87
2185,122641.93
2186,134605.64
2187,150155.25
2188,149904.58
2189,234728.94
2190,81021.766
2191,82318.96
2192,97519.95
2193,109470.48
2194,100964.91
2195,115296.555
2196,109962.36
2197,116134.93
2198,163628.9
2199,170761.33
2200,147304.06
2201,146633.53
2202,217611.47
2203,143376.28
2204,180564.25
2205,118086.945
2206,139009.42
2207,217524.11
2208,261775.52
2209,234977.33
2210,119930.43
2211,112518.12
2212,114022.984
2213,108850.43
2214,119250.0
2215,109806.84
2216,154394.28
2217,77962.51
2218,87908.13
2219,88099.734
2220,72915.49
2221,326693.62
2222,266669.4
2223,325069.78
2224,204220.25
2225,123025.81
2226,185540.5
2227,202377.61
2228,268665.6
2229,253396.02
2230,147691.31
2231,218603.86
2232,176730.0
2233,174161.53
2234,230767.36
2235,216879.7
2236,271887.25
2237,352219.2
2238,202554.47
2239,103155.89
2240,164054.08
2241,157890.39
2242,130762.68
2243,128203.766
2244,105921.73
2245,97375.53
2246,141138.61
2247,112350.74
2248,125009.695
2249,125554.16
2250,133219.48
2251,120184.5
2252,166594.19
2253,144970.8
2254,166181.14
2255,185436.67
2256,181306.23
2257,213060.42
2258,169599.45
2259,175457.89
2260,145147.19
2261,194127.44
2262,206500.1
2263,378508.34
2264,437589.34
2265,166233.61
2266,290268.94
2267,376908.28
2268,415284.22
2269,151608.56
2270,192705.45
2271,222159.06
2272,200784.3
2273,166931.34
2274,175948.02
2275,157605.0
2276,197859.45
2277,192319.0
2278,151351.56
2279,133808.52
2280,120916.14
2281,164440.81
2282,181614.1
2283,106875.336
2284,108482.23
2285,144739.27
2286,125875.35
2287,353116.16
2288,264311.44
2289,375356.16
2290,471608.53
2291,328575.88
2292,444226.56
2293,470324.88
2294,403185.72
2295,452855.12
2296,284056.62
2297,337403.34
2298,327047.44
2299,371970.1
2300,341291.34
2301,284531.9
2302,244820.16
2303,250467.98
2304,241506.6
2305,189257.92
2306,185608.3
2307,183873.6
2308,232479.5
2309,280248.38
2310,207363.88
2311,193368.94
2312,175007.17
2313,176247.45
2314,174763.67
2315,171137.77
2316,185122.5
2317,184432.08
2318,168965.8
2319,180605.58
2320,188482.31
2321,247752.1
2322,182247.56
2323,185136.62
2324,168333.86
2325,221701.9
2326,166281.97
2327,203200.7
2328,216043.84
2329,187487.69
2330,177158.45
2331,351007.3
2332,362726.4
2333,319908.56
2334,238479.52
2335,265459.3
2336,315486.34
2337,194637.05
2338,270106.3
2339,214705.88
2340,394773.22
2341,226599.55
2342,237316.77
2343,228267.92
2344,218099.92
2345,243671.33
2346,210918.84
2347,191240.83
2348,231428.55
2349,176552.95
2350,285831.94
2351,259244.89
2352,247658.55
2353,224287.23
2354,126278.266
2355,141469.98
2356,152248.39
2357,195693.3
2358,192558.5
2359,128101.23
2360,113783.13
2361,144413.73
2362,277875.53
2363,143667.4
2364,158319.67
2365,215977.52
2366,192539.95
2367,231387.28
2368,211420.3
2369,226466.25
2370,158881.58
2371,166264.52
2372,182229.66
2373,266111.5
2374,295561.0
2375,254199.6
2376,275057.8
2377,338367.12
2378,141971.55
2379,202806.9
2380,140628.19
2381,165554.25
2382,195494.27
2383,206950.77
2384,239416.1
2385,156728.61
2386,137575.05
2387,142077.88
2388,95177.43
2389,132200.53
2390,144233.42
2391,141388.8
2392,115638.586
2393,171718.31
2394,142198.52
2395,206059.03
2396,143596.19
2397,221444.73
2398,132318.34
2399,72587.18
2400,60587.125
2401,118016.58
2402,134489.38
2403,139490.16
2404,149719.98
2405,154036.02
2406,141961.27
2407,126399.11
2408,143277.31
2409,124935.914
2410,168825.33
2411,119519.38
2412,159245.34
2413,131401.98
2414,138700.88
2415,138661.34
2416,129119.24
2417,130384.74
2418,129435.73
2419,125384.84
2420,125032.34
2421,146047.1
2422,114086.51
2423,120142.09
2424,164715.8
2425,226944.94
2426,133902.72
2427,130613.62
2428,175748.61
2429,118788.26
2430,128928.64
2431,112215.49
2432,146687.52
2433,147680.89
2434,140594.27
2435,146634.22
2436,106894.195
2437,112775.52
2438,125985.6
2439,110679.586
2440,117689.96
2441,98525.07
2442,101410.55
2443,118390.164
2444,127566.766
2445,90594.84
2446,126567.87
2447,186691.03
2448,131459.89
2449,107156.92
2450,150000.25
2451,126424.79
2452,201092.44
2453,96416.164
2454,111981.91
2455,114411.63
2456,130660.586
2457,119163.266
2458,113148.59
2459,107940.53
2460,126701.195
2461,113580.51
2462,131965.36
2463,123598.88
2464,169950.62
2465,134846.16
2466,118651.266
2467,138754.6
2468,86001.29
2469,86421.836
2470,194322.67
2471,190124.81
2472,167436.12
2473,118746.01
2474,84988.47
2475,229233.48
2476,119615.97
2477,129542.92
2478,149565.28
2479,110789.2
2480,151735.12
2481,123056.21
2482,131871.5
2483,116690.03
2484,123134.74
2485,124051.05
2486,155240.3
2487,191866.5
2488,155822.33
2489,143326.38
2490,150226.72
2491,96499.05
2492,178172.19
2493,143390.78
2494,157357.64
2495,101095.66
2496,262369.84
2497,153626.84
2498,110749.586
2499,93095.15
2500,131287.62
2501,138748.9
2502,149285.27
2503,107480.75
2504,171373.94
2505,217708.4
2506,254940.8
2507,293602.3
2508,255324.02
2509,219501.52
2510,232170.88
2511,179650.3
2512,203305.56
2513,213430.75
2514,247201.95
2515,152453.98
2516,164830.2
2517,141856.38
2518,149732.69
2519,221130.08
2520,212850.22
2521,191377.11
2522,215809.7
2523,123843.48
2524,136929.47
2525,141737.92
2526,140668.42
2527,123857.53
2528,127731.59
2529,137921.72
2530,110179.34
2531,245780.23
2532,221336.64
2533,195591.61
2534,233600.73
2535,317580.1
2536,229521.58
2537,236079.3
2538,183478.77
2539,195016.27
2540,173025.52
2541,182130.8
2542,171315.11
2543,129089.33
2544,124293.22
2545,137434.06
2546,139999.39
2547,134120.89
2548,149103.56
2549,158508.66
2550,270384.66
2551,142360.94
2552,123189.36
2553,77533.71
2554,109270.0
2555,119959.37
2556,109451.58
2557,112849.65
2558,159535.98
2559,139141.0
2560,142225.64
2561,143871.02
2562,126411.41
2563,147144.42
2564,200496.12
2565,132812.4
2566,164693.97
2567,132974.38
2568,197873.8
2569,221325.23
2570,118642.09
2571,192917.3
2572,160538.56
2573,224934.78
2574,281944.47
2575,130813.32
2576,128803.29
2577,148826.39
2578,87622.71
2579,80376.75
2580,133505.78
2581,126585.49
2582,120773.93
2583,272981.84
2584,171376.22
2585,170231.42
2586,214639.75
2587,190993.12
2588,142925.22
2589,143762.94
2590,216265.23
2591,193717.98
2592,215026.78
2593,246978.1
2594,182505.5
2595,200087.17
2596,313699.72
2597,184251.53
2598,283342.62
2599,310500.7
2600,123156.35
2601,141564.45
2602,85705.96
2603,99348.305
2604,92425.13
2605,84476.15
2606,146681.64
2607,193196.95
2608,194757.92
2609,166909.38
2610,111218.16
2611,129845.46
2612,147167.02
2613,134134.19
2614,131485.6
2615,155129.0
2616,140120.95
2617,169276.11
2618,205738.77
2619,208891.42
2620,181660.7
2621,178360.05
2622,178963.39
2623,261161.36
2624,318950.5
2625,310280.16
2626,170190.84
2627,169928.75
2628,462970.88
2629,510824.12
2630,335017.5
2631,474502.6
2632,433154.6
2633,290964.3
2634,433312.0
2635,153955.83
2636,177812.83
2637,174252.4
2638,255700.98
2639,187908.52
2640,146596.47
2641,108288.93
2642,186815.7
2643,102302.57
2644,122695.516
2645,104637.08
2646,95804.06
2647,103755.08
2648,147410.3
2649,152017.56
2650,147504.66
2651,151946.39
2652,418005.62
2653,248182.02
2654,239356.73
2655,409918.7
2656,294934.78
2657,339778.94
2658,299905.22
2659,296565.03
2660,364740.75
2661,338171.3
2662,327915.97
2663,281180.0
2664,274419.56
2665,301685.5
2666,284504.78
2667,164219.53
2668,179357.73
2669,172515.39
2670,274258.66
2671,181458.62
2672,197447.95
2673,199697.7
2674,194551.3
2675,171525.34
2676,193895.23
2677,186313.06
2678,263179.8
2679,267041.72
2680,275444.47
2681,369519.16
2682,316606.38
2683,472281.88
2684,322743.44
2685,330089.4
2686,261434.22
2687,311931.56
2688,222336.25
2689,205884.8
2690,428235.56
2691,182281.98
2692,128671.43
2693,191492.48
2694,120933.09
2695,197099.34
2696,189805.05
2697,180493.84
2698,190601.9
2699,168186.55
2700,158197.4
2701,153387.05
2702,115480.77
2703,123954.08
2704,138668.48
2705,123333.24
2706,119078.06
2707,128984.11
2708,136062.78
2709,105974.37
2710,124516.03
2711,286641.6
2712,352570.38
2713,164840.42
2714,151442.81
2715,158104.5
2716,148712.75
2717,174772.67
2718,224182.03
2719,163081.78
2720,177695.69
2721,137684.11
2722,169196.38
2723,145787.42
2724,132794.55
2725,133773.3
2726,141361.16
2727,178670.4
2728,170417.89
2729,149480.58
2730,144009.39
2731,122802.27
2732,126989.71
2733,158729.36
2734,150743.38
2735,132754.53
2736,143973.0
2737,124214.53
2738,140637.84
2739,162778.94
2740,133403.95
2741,146389.56
2742,148243.62
2743,149163.16
2744,151857.31
2745,142065.55
2746,142145.23
2747,134313.27
2748,117957.95
2749,127088.57
2750,139947.6
2751,133959.56
2752,197813.98
2753,152567.3
2754,227304.5
2755,130696.48
2756,99508.84
2757,76544.66
2758,74686.52
2759,142484.95
2760,123335.36
2761,138350.39
2762,149105.98
2763,185108.73
2764,140995.73
2765,300026.25
2766,110809.28
2767,85917.76
2768,130571.77
2769,131306.78
2770,142823.44
2771,114082.16
2772,113870.95
2773,148845.42
2774,131252.94
2775,112057.97
2776,134549.42
2777,141055.31
2778,101113.3
2779,126131.664
2780,106735.99
2781,97554.93
2782,97292.83
2783,105774.55
2784,123281.266
2785,131815.05
2786,77849.87
2787,118461.875
2788,85752.4
2789,170368.33
2790,95796.94
2791,114971.0
2792,77095.22
2793,128795.055
2794,99721.93
2795,116636.07
2796,102014.96
2797,198686.33
2798,109738.484
2799,119418.555
2800,82777.77
2801,109304.71
2802,132485.64
2803,157466.33
2804,130476.67
2805,98560.41
2806,87565.49
2807,158362.7
2808,144116.0
2809,134771.47
2810,134098.77
2811,156321.1
2812,149025.8
2813,154482.5
2814,156033.48
2815,103899.34
2816,243638.58
2817,150016.55
2818,130486.125
2819,171193.27
2820,139832.73
2821,102854.31
2822,183997.62
2823,269734.6
2824,187535.25
2825,139767.0
2826,134131.25
2827,138845.53
2828,221032.45
2829,191197.23
2830,230383.64
2831,180432.22
2832,248405.08
2833,292342.5
2834,210637.03
2835,226310.6
2836,192348.89
2837,151185.8
2838,147293.8
2839,173054.39
2840,201899.9
2841,205953.72
2842,226968.1
2843,147170.94
2844,155804.34
2845,119746.88
2846,208807.56
2847,193749.2
2848,214498.97
2849,198460.6
2850,281065.25
2851,227904.23
2852,239393.72
2853,228571.81
2854,141948.67
2855,195390.81
2856,203358.5
2857,191229.16
2858,202725.5
2859,135284.11
2860,134030.61
2861,132563.5
2862,191068.0
2863,124863.26
2864,230394.86
2865,141470.39
2866,141068.64
2867,100878.09
2868,100628.84
2869,116021.46
2870,141010.94
2871,93639.56
2872,67098.87
2873,107118.7
2874,141764.14
2875,113791.164
2876,166234.23
2877,126228.66
2878,170100.78
2879,140881.22
2880,103495.76
2881,156715.31
2882,174804.02
2883,202678.92
2884,197691.02
2885,187100.8
2886,237240.73
2887,102351.266
2888,133956.5
2889,72454.11
2890,86498.52
2891,139922.52
2892,70455.734
2893,102200.664
2894,75199.914
2895,293440.8
2896,284220.03
2897,209584.84
2898,146421.53
2899,221286.4
2900,157370.7
2901,195087.88
2902,180817.22
2903,334555.8
2904,352931.34
2905,89414.19
2906,200701.98
2907,112928.13
2908,134307.5
2909,140929.19
2910,82457.17
2911,84628.15
2912,146639.81
2913,87575.84
2914,82245.2
2915,86840.38
2916,86563.47
2917,152769.23
2918,118349.41
2919,222637.12
